yt_id,start_seconds,end_seconds,positive_labels,downloaded
Fl60r5bAJTM, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",False
FmP_TJxQOrw, 11.000, 21.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
FmYitV7rsTk, 30.000, 40.000,['/m/04qvtq'],True
Fn0QcRlIuwc, 170.000, 180.000,"['/m/04qvtq', '/m/09x0r', '/t/dd00128']",True
Fn5FIwH11I0, 28.000, 38.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
FnCF6TfjeBo, 2.000, 12.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
FndvMI2pWBM, 30.000, 40.000,"['/m/04qvtq', '/m/04rlf']",True
FoK7Au4s1DM, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/09x0r']",True
FoMax5ImyqM, 270.000, 280.000,"['/m/04qvtq', '/m/0k4j']",True
FpDdcB-h1Vw, 2.000, 12.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
FqeVC93o5Ho, 20.000, 30.000,"['/m/03j1ly', '/m/04rlf']",False
FrHWUCZaR1w, 60.000, 70.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
FrmY_Te1Ckg, 50.000, 60.000,['/m/04qvtq'],True
Fs9hw3KCxfI, 80.000, 90.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
FuTf_IIGNg0, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",False
FudvpR9XTmw, 12.000, 22.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9']",True
FurxnVcLQus, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
FuxDgrbnLkk, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
FvQqQlmuWas, 180.000, 190.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
FvYAC5A9e2M, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9']",True
FvYr3ekJe_c, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
FvuVDLnhrwE, 13.000, 23.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']",True
FwBqP8LM01I, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
Fwcdh2H799Q, 260.000, 270.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
Fwqsh74oo9k, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",True
FxbNxUJK71w, 30.000, 40.000,"['/m/012n7d', '/m/012ndj']",True
FyI8cAF74Yw, 410.000, 420.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07yv9', '/m/0k5j']",True
FzWwyDdKQUw, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']",True
G-RoCc3bOR8, 40.000, 50.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
G-pf0FF6LWU, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
G0L3jXiqaZs, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
G1xWqEKFqrs, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9']",True
G25ceVGnGuU, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0btp2']",True
G2E9YW83ak4, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9']",True
G2gdx7y8bsg, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly']",True
G3GsSSUIQlY, 24.000, 34.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
G3UhV3sMRes, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/07yv9', '/m/0k4j']",True
G5Zk3PqFcVY, 20.000, 30.000,"['/m/04_sv', '/m/04qvtq', '/m/07yv9']",False
G5lZeJF0rF8, 300.000, 310.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9']",True
G6U8zT2HvlM, 170.000, 180.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
G772UJoUjBc, 160.000, 170.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
G7IUTroCggA, 50.000, 60.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0btp2', '/m/0k4j']",False
G868iB_V64w, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/07r04', '/m/07yv9', '/t/dd00067']",True
G8J1NkUQtGQ, 310.000, 320.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
G8cNVgg0k8Y, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
G8q-Ncrj8VI, 90.000, 100.000,"['/m/04qvtq', '/m/07yv9']",True
G9j3stgDiOU, 430.000, 440.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GAC_0B8mwiM, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']",False
GBMKQiOqzho, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/09x0r']",True
GC3oXBekYOg, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
GC5Ea9wsrhk, 140.000, 150.000,"['/m/012f08', '/m/012ndj', '/m/07yv9', '/m/0912c9', '/m/0btp2']",True
GDEEav_JfL0, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GDGq_8bFVxQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GDqLcx2hO30, 70.000, 80.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9', '/m/0k4j']",True
GDqvUs7LguM, 30.000, 40.000,"['/m/012ndj', '/m/07yv9']",True
GDs3M_s4enE, 90.000, 100.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GEADoFGNJjU, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
GFASdOJKW08, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/t/dd00128']",True
GFUsygrS-Ak, 11.000, 21.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
GFVvJkp8fuk, 30.000, 40.000,['/m/012ndj'],True
GGE4j6rb-tA, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GGzOr5Ij4uM, 250.000, 260.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
GHHW2BnIfIg, 2.000, 12.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']",True
GHZElYdHLJ0, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
GH_-l0dCs1A, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/09x0r']",True
GHtVvL0-Y4c, 30.000, 40.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r']",True
GI2qroDSQTk, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
GInyDWdPUrI, 30.000, 40.000,"['/m/012ndj', '/m/09x0r']",True
GJFBEk4AKCU, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GKFpjtvLKr8, 10.000, 20.000,"['/m/04qvtq', '/m/04rlf']",True
GKUHf50FKhk, 27.000, 37.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GKlP4O2stdc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']",False
GLCfWZmwm3s, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
GLaIH978OdI, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r']",True
GLibLTdFvdY, 80.000, 90.000,"['/m/03j1ly', '/m/04qvtq']",True
GMRbRZIuxqM, 70.000, 80.000,['/m/04qvtq'],False
GNBCeZdOAjM, 16.000, 26.000,"['/m/012ndj', '/m/09x0r']",False
GORjnSWhZeY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GOlnYU148K4, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
GPBnoNdKvFc, 100.000, 110.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
GPFcPblY2C4, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
GPRfS66dF2A, 40.000, 50.000,"['/m/01g50p', '/m/0284vy3', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
GPh_DShjdaA, 320.000, 330.000,"['/m/012f08', '/m/04_sv', '/m/04qvtq', '/m/07yv9']",True
GQ-c78uJEys, 4.000, 14.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
GQ2NK-R06qM, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GQ324rD-ee0, 30.000, 40.000,"['/m/04qvtq', '/m/04rlf', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
GQKAgVeLnG4, 20.000, 30.000,['/m/04qvtq'],True
GQUnifZLQyg, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
GRGdTCa28Ec, 330.000, 340.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
GTFBt59EvkA, 110.000, 120.000,['/m/04qvtq'],True
GT_4vyc3NdQ, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
GTpfSPTwYQc, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
GU339RaWTmc, 3.000, 13.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",False
GU9ceeP4VNI, 180.000, 190.000,"['/m/04qvtq', '/m/09x0r']",True
GUHfutKVf08, 1.000, 11.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
GUjzk8_XW6I, 0.000, 8.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']",True
GVZwmzYJaoU, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",False
GVqToSE-ZiU, 80.000, 90.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
GVrspqytLM0, 100.000, 110.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
GWIoKdJwqDU, 9.000, 19.000,"['/m/03kmc9', '/m/04qvtq', '/m/0c1dj']",True
GXEu5K_eEaQ, 23.000, 33.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
GXTNEUhTkoM, 590.000, 600.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GXf-4rmuphU, 0.000, 8.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
GXwDxbVPhpQ, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
GYQY2vwdVho, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GYrhVVZgke0, 30.000, 40.000,"['/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GYvbRrQa1cg, 90.000, 100.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GYx9Kkmj1Ks, 27.000, 37.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9']",True
GZftuGi6BwU, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
G_7-IR3pl8E, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
Gbb-4Nb4bqM, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/02_41', '/m/03j1ly', '/m/07qv_d5', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
GbrJTp_YjEM, 23.000, 33.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
GbyK-4HCwUE, 240.000, 250.000,"['/m/03kmc9', '/m/04qvtq', '/m/09x0r', '/t/dd00125', '/t/dd00129']",True
GcOAQUWJOOQ, 0.000, 9.000,"['/m/012f08', '/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0btp2', '/m/0k4j']",True
GcTomzioGUA, 160.000, 170.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
GdOCO0vr9Tk, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GfI9nlrklwY, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
GfLOs-YSL6o, 3.000, 13.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9', '/t/dd00067']",True
GgV0yYogTPI, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GgjpbZbacIs, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
Ghd9dDJLNJk, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9']",True
Ghp1zJ3bZlY, 0.000, 6.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9']",False
GiuXhEKPBog, 100.000, 110.000,"['/m/03j1ly', '/m/07yv9']",True
GizX7pGc3Ec, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
GjKctchIsAg, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
Gjw0SWQk8V0, 100.000, 110.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
Gkwg_8xPWVA, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
GltuUT-8Hmc, 30.000, 40.000,"['/m/012ndj', '/m/07yv9']",True
Gm39d1zGMGM, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/07yv9', '/m/09x0r']",True
GmqM1bg3cEY, 8.000, 18.000,['/m/03j1ly'],True
GnG0is6aoqE, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
Go4TOy0z6tg, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
GoJN-lNjk1s, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/t/dd00067']",False
GoMH9AL7YRA, 50.000, 60.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
GokYP8thm08, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GpGguTkLQdM, 560.000, 570.000,['/m/04qvtq'],False
Gq6r9q0i8Js, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
Gq766XKY3mk, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
Gqq9fJ6O0fs, 90.000, 100.000,"['/m/03j1ly', '/m/03kmc9']",False
GrqTwr1CFzs, 12.000, 22.000,"['/m/012n7d', '/m/01bjv', '/m/03j1ly', '/m/07yv9', '/m/0k4j']",True
Gs5B-PtJl6Q, 9.000, 19.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GsH1qXFb4lU, 30.000, 40.000,"['/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
GsiRs9id6wc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
Gu6YAcG9s4c, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
GuYkCDjaPHI, 330.000, 340.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
Gv9eK7nV0Zg, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GvtJ_5Ab5eA, 0.000, 8.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
Gw7jGtQ9QW8, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
GwCo3-WX3sw, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
Gxk7UK4BhhQ, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']",True
GxlKkHBIr9I, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
GysuTL3a8nU, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
Gz-xGhSybSc, 110.000, 120.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
GzZrQR5VMwA, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/04rlf', '/m/09x0r']",False
Gzd8HlNkQoI, 14.000, 24.000,"['/m/03j1ly', '/m/07r04', '/m/07yv9']",True
H-DYrv68TOg, 30.000, 40.000,"['/m/03j1ly', '/m/07r04', '/m/07yv9']",True
H-Ty36rLWGs, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/t/dd00066']",False
H-WqTk6rgKU, 190.000, 200.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
H0NKU8-RsjA, 420.000, 430.000,"['/m/012ndj', '/m/02_41', '/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
H1EG4tQ1jzw, 70.000, 80.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
H1IKTazezrk, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
H37iKiTdOpY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
H3LNRMSZX4s, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
H3ZzAOkMqHM, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/t/dd00134']",False
H3cmljPJbes, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",True
H5MRGb0ndog, 30.000, 40.000,"['/m/012ndj', '/m/04qvtq', '/m/04rlf', '/m/09x0r', '/m/0c3f7m']",True
H5WUD44jMJE, 15.000, 25.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
H6GMg3Qn5ZM, 8.000, 18.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
H6fKHDon36s, 30.000, 40.000,"['/m/012ndj', '/m/07yv9']",False
H7ZugYM2-gM, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
H7lOMlND9dc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
H8E8ojQ-eNo, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
H9xQQVv3ElI, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HA3bPznLTHA, 330.000, 340.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",False
HAC6rYls93Q, 5.000, 15.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HApdAxIsoiI, 120.000, 130.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
HAvA-8WhAdo, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HBGIZG3hepI, 0.000, 5.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
HBL9xbmC4Po, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
HBRkwEQiWig, 30.000, 40.000,['/m/012ndj'],True
HBW2mqqOhT0, 10.000, 20.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
HBg5KiuS5zc, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
HBzG5X12vNU, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
HCDN5S9NLdE, 40.000, 50.000,"['/m/012ndj', '/m/07yv9']",True
HCzPzG4RVyY, 180.000, 190.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HDsgtH73Zmk, 27.000, 37.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HEg1bmaRqlA, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
HEz2dGGxIjo, 30.000, 40.000,"['/m/012ndj', '/m/03kmc9', '/m/07yv9', '/m/09x0r']",True
HF1R3lZvFP4, 240.000, 250.000,"['/m/03j1ly', '/m/07yv9', '/m/0k4j']",True
HFIpC36Mfzc, 10.000, 20.000,"['/m/012ndj', '/m/09x0r']",True
HFTfES3CBI0, 7.000, 17.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
HFZHOOhhtTM, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HGohY17_GEU, 15.000, 25.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
HHI2bGHyM0o, 30.000, 40.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",False
HHqbvFItQAs, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
HHyhq6pViU8, 60.000, 70.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/t/dd00128']",True
HIQOGzgIKd4, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
HIbJmBqr7p4, 0.000, 10.000,"['/m/03j1ly', '/m/05x_td', '/m/07yv9', '/m/0k4j', '/t/dd00128']",True
HJ0F2HkdGUk, 10.000, 20.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
HJ2nHg7_N00, 90.000, 100.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
HJmHXIpcSkg, 30.000, 40.000,"['/m/012ndj', '/m/07yv9']",True
HJn3DWoMfaU, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
HKAbjsiKIyM, 0.000, 6.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HKNmrYc9Rao, 500.000, 510.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9']",True
HL16LUCUXQQ, 30.000, 40.000,['/m/04qvtq'],True
HLbz-0aG1vk, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
HLefqR-vPdU, 30.000, 40.000,"['/m/04qvtq', '/m/04rlf', '/m/09x0r']",True
HLxKLhB0zHI, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
HN44iil7vig, 4.000, 14.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
HNLuV_SiyCA, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
HNZ7jRMeGZU, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/07yv9']",True
HNybhZR6erE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HO2aRHmPFNs, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HO_p0kViKG8, 8.000, 18.000,['/m/012ndj'],True
HOacgi29_nE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/09x0r']",True
HQ37UWiALi8, 150.000, 160.000,"['/m/04qvtq', '/m/09x0r']",True
HQQxGJKg1iM, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/t/dd00134']",True
HQjeyfs0C9w, 50.000, 60.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",False
HRIUhSHDIJA, 430.000, 440.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
HROgX8ab-_w, 30.000, 40.000,"['/m/012ndj', '/m/03kmc9', '/m/07yv9']",True
HRbY9RGGAG8, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
HRfiTwvYsWE, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
HTMucjCV7KM, 28.000, 38.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
HT_fg1t5-qo, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HU0Fcrt2BQU, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9', '/m/09x0r']",False
HUdneXvZWGA, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HV7kNkjlks0, 180.000, 190.000,"['/m/03j1ly', '/m/09x0r']",True
HVPtYEvCQG4, 16.000, 26.000,"['/m/03j1ly', '/m/03kmc9', '/m/04rlf']",True
HW91A-W6fdU, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
HWGUCxhSFV0, 50.000, 60.000,"['/m/03j1ly', '/m/07yv9']",True
HWJDsydgYF4, 25.000, 35.000,"['/m/012ndj', '/m/07yv9']",True
HY6S0_xODLw, 50.000, 60.000,"['/m/03j1ly', '/m/07yv9']",True
HYO4XU70NA8, 6.000, 16.000,['/m/04qvtq'],True
HZPkSG10jtg, 30.000, 40.000,"['/m/04qvtq', '/m/04rlf']",True
HZpVZyaM3Pk, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
H_VpJUoVtI4, 5.000, 15.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
H_Wgu5Drv_A, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
Ha0LiiMLJz0, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",False
HaKaWdQA2lE, 1.000, 11.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
HbILkV4yZpY, 140.000, 150.000,"['/m/03j1ly', '/m/07yv9', '/m/0k4j']",True
Hc245z44CTc, 26.000, 36.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
HcLqWMIWizQ, 110.000, 120.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
Hc_T-fFFa0I, 30.000, 40.000,"['/m/012ndj', '/m/04qvtq']",True
