yt_id,start_seconds,end_seconds,positive_labels,downloaded
6G-zGh5Sk_E, 60.000, 70.000,"['/m/07pp_mv', '/m/09x0r']",True
kXApHFgX2HQ, 80.000, 90.000,['/m/07pp_mv'],True
zYcsWI4LyPQ, 90.000, 100.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j']",True
sVg-wg5QLbQ, 80.000, 90.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']",False
4A1W4nJrpqw, 0.000, 10.000,"['/m/06_fw', '/m/09x0r']",False
G7h7bNs3RDw, 30.000, 40.000,"['/m/015p6', '/m/0h0rv', '/t/dd00129']",True
d0vkmVNeiYk, 0.000, 10.000,"['/m/03cl9h', '/m/09x0r']",True
GNouAJHu73c, 50.000, 60.000,['/m/07pp_mv'],True
_T6SvELZCXA, 0.000, 8.000,"['/m/04rlf', '/m/0912c9', '/m/09x0r', '/t/dd00128']",True
qsbOhxoi-EY, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",True
3SofTMsRnJg, 30.000, 40.000,['/m/04fq5q'],False
Sgdq22nyfTM, 240.000, 250.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",True
IAGgrXVf5uc, 21.000, 31.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']",True
SEfUSOe5_kM, 530.000, 540.000,['/m/0284vy3'],True
zkxZnAUDjP0, 20.000, 30.000,"['/m/04rlf', '/m/06_fw']",True
BvZutIlYGrU, 0.000, 10.000,['/m/04zmvq'],True
3iaUmzYWKSo, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",True
M1BDG3qDhkQ, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
2wNAe_DNXI8, 70.000, 80.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
_MH5E6PALeE, 30.000, 40.000,"['/m/04zmvq', '/m/06d_3', '/m/06hck5', '/m/07jdr', '/m/07yv9', '/t/dd00128']",True
XGrm2KYuKuc, 70.000, 80.000,"['/m/04rlf', '/m/09x0r']",False
BGF8gg8X0eg, 20.000, 30.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00134']",True
5Lksz_pAFx8, 510.000, 520.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']",True
rEUyPIgB4kg, 200.000, 210.000,"['/m/04rlf', '/m/0cj0r', '/t/dd00129']",True
_nbbnwuVul8, 0.000, 10.000,['/m/0btp2'],False
GSWybGaQQdc, 340.000, 350.000,"['/m/09x0r', '/m/0c3f7m']",True
_wz_rFl6BCw, 10.000, 20.000,['/m/02fs_r'],True
1JoETSIfh7g, 30.000, 40.000,"['/m/04rlf', '/m/07rknqz']",True
7vit8ssQlOM, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']",True
7ytCFUR5Ces, 7.000, 17.000,"['/m/0912c9', '/t/dd00129']",True
4AgEbbbhUtY, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']",True
7WkpyuaH3JE, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00128']",False
4y0KbKCyKus, 140.000, 150.000,"['/m/04gxbd', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']",True
TQoHT8riRQQ, 30.000, 40.000,"['/m/06h7j', '/m/09x0r', '/t/dd00128']",True
jChzM9_rP-Q, 0.000, 10.000,"['/m/0284vy3', '/m/04zmvq', '/m/07jdr']",False
wN0i4-VxOgc, 120.000, 130.000,"['/m/0199g', '/m/07qv_d5', '/m/07yv9', '/m/09x0r']",True
EybwVFGORSo, 370.000, 380.000,"['/m/09x0r', '/m/0c3f7m']",True
0n8DNmAjdJI, 90.000, 100.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048', '/t/dd00128']",True
gqlJx0TCnZw, 140.000, 150.000,['/m/04fq5q'],False
icPBKqFUo_A, 220.000, 230.000,"['/m/01y3hg', '/m/04rlf', '/m/0c3f7m']",True
HkvuyG2OTOY, 160.000, 170.000,"['/m/01y3hg', '/m/02fs_r', '/m/09x0r']",True
yMqeKGZseRc, 15.000, 25.000,"['/m/030rvx', '/m/07pp_mv']",True
CPk_ljW46wo, 19.000, 29.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']",True
-8FNaYomh_Q, 20.000, 30.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j', '/t/dd00128']",True
I0bJ-tcYFbs, 10.000, 20.000,"['/m/02mk9', '/m/07yv9', '/m/0k4j', '/t/dd00066']",False
UtMuRzQz5HY, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']",True
EzaNgBIBn4U, 90.000, 100.000,"['/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j']",False
2BY4lNq_uGs, 160.000, 170.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",True
gQGDvL8TxSo, 0.000, 10.000,"['/m/046dlr', '/m/07pp_mv']",True
dSGNm7UlHt0, 20.000, 30.000,['/m/02mfyn'],True
_Ru-j2NACRo, 70.000, 80.000,"['/m/04gxbd', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
JKzQ3nsGSQE, 30.000, 40.000,['/m/04rlf'],True
fb_fi9ur_HE, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']",True
m7tEmabwHjY, 16.000, 26.000,"['/m/09x0r', '/t/dd00134']",False
bS5v3Tnm10M, 370.000, 380.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00134']",True
X-hDK4JBg-U, 0.000, 10.000,"['/m/07yv9', '/m/09x0r', '/m/0btp2']",True
Oc9o_IKJqRw, 90.000, 100.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
2rKmPz2Jess, 20.000, 30.000,"['/m/02mk9', '/m/07pb8fc', '/m/09x0r', '/t/dd00067']",True
M3mKn3wYTcY, 10.000, 20.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
3Ab0sgelCEw, 30.000, 40.000,"['/m/01z47d', '/m/030rvx']",True
uKebpQMHWVI, 30.000, 40.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",True
wy72Hc_sloI, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",True
HiEDnm9dIhY, 30.000, 40.000,['/m/09x0r'],True
3HmqJtS2q2Y, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']",True
BPwm7KmQxus, 0.000, 10.000,"['/m/015p6', '/m/04rlf', '/m/04s8yn', '/t/dd00129']",True
AisBTfMmo_o, 450.000, 460.000,['/m/09x0r'],True
MW6BKGOIxxw, 520.000, 530.000,"['/m/07qv_d5', '/m/07yv9', '/m/09x0r', '/t/dd00128']",True
75NOuqIVuZo, 230.000, 240.000,"['/m/026z9', '/m/02lkt', '/m/02x8m', '/m/03mb9', '/m/04rlf', '/m/0ggx5q']",True
Jx1i41i7cRs, 20.000, 30.000,"['/m/01g50p', '/m/01jwx6', '/m/06d_3', '/m/07jdr', '/m/07pb8fc', '/m/07yv9']",True
1KR4WDuov9U, 21.000, 31.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']",True
NviNX56CE8A, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']",True
PCsQ3zgL3CU, 230.000, 240.000,"['/m/07pp_mv', '/m/09x0r', '/m/0c3f7m']",True
yUwc-ODraGA, 50.000, 60.000,"['/m/015lz1', '/m/04rlf', '/m/0g293']",True
IMTv4Ym0p6A, 23.000, 33.000,"['/m/04fq5q', '/m/0912c9', '/m/09x0r', '/t/dd00129']",True
S_wQu_dBsfo, 300.000, 310.000,"['/m/04_sv', '/m/07qv_d5', '/m/07yv9']",True
NIzCfOBPmSs, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048', '/t/dd00128']",True
cJm9dV_eP_Y, 30.000, 40.000,"['/m/09x0r', '/m/0gvgw0']",True
hUOAIyfLVlM, 520.000, 530.000,"['/m/02fs_r', '/m/09x0r']",True
DZSrcHwzrKU, 20.000, 30.000,"['/m/07yv9', '/m/0btp2']",True
T6oYCFRafPs, 30.000, 40.000,"['/m/02mk9', '/m/03cl9h', '/m/07pb8fc', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
6ttdxf5vpfo, 230.000, 240.000,"['/m/02fs_r', '/m/04rlf', '/m/07cx4', '/m/09x0r', '/t/dd00125']",True
-wyPdyVCWFc, 30.000, 40.000,"['/m/04rlf', '/m/06j6l', '/m/09x0r']",True
_Z5GgFfNdQA, 80.000, 90.000,"['/m/06d_3', '/m/06wzb', '/m/07jdr', '/m/07yv9']",True
dLxqTwxpzCY, 70.000, 80.000,['/m/0dgbq'],True
zHJUhX4g6-A, 70.000, 80.000,"['/m/04_sv', '/m/07yv9', '/t/dd00128']",True
dClkN6MtQcE, 2.000, 12.000,"['/m/09x0r', '/t/dd00128']",True
JNAnQklId4c, 100.000, 110.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
tjCNwdOUiGc, 120.000, 130.000,"['/m/07qv_d5', '/m/07yv9', '/m/0912c9']",True
A2Cseqz1LhM, 0.000, 10.000,"['/m/05kq4', '/t/dd00129']",True
hppKuxkg_CI, 30.000, 40.000,['/m/04fq5q'],True
czmNUEFPMd8, 30.000, 40.000,"['/m/04rlf', '/m/07sbbz2']",True
N_03i7GSeog, 70.000, 80.000,['/m/04gxbd'],True
nP39qBIXqxI, 0.000, 10.000,['/m/09x0r'],True
utHL71JYj04, 30.000, 40.000,"['/m/01y3hg', '/m/09x0r', '/m/0c3f7m']",True
ZVTvyMLJdZk, 70.000, 80.000,"['/m/02mk9', '/m/04rlf', '/m/07r04', '/m/07yv9']",True
6-jul8S1bsA, 30.000, 40.000,['/t/dd00134'],True
Rs83tG_2ZTs, 0.000, 8.000,"['/m/03cl9h', '/m/04rlf', '/m/09x0r']",True
S4hmO8vZK1A, 330.000, 340.000,"['/m/07pp_mv', '/m/09x0r']",False
nxmLmn1y5tY, 0.000, 10.000,['/m/02fs_r'],True
33yRsWoRZ68, 10.000, 20.000,"['/m/03cl9h', '/m/04rlf']",False
5xor0zqYOBY, 170.000, 180.000,['/m/07pp_mv'],False
9VwjH2kglAA, 10.000, 20.000,"['/m/04gxbd', '/m/07yv9', '/m/0k4j']",True
twhIXcFdgXg, 50.000, 60.000,"['/m/09x0r', '/m/0btp2']",True
3ACjUf9QpAQ, 30.000, 40.000,"['/m/0284vy3', '/m/06d_3', '/m/07jdr']",True
szrJBxdPVNE, 320.000, 330.000,"['/m/03kmc9', '/m/0dgbq']",True
bJG4XeHWuWI, 50.000, 60.000,"['/m/04fq5q', '/m/09x0r']",True
2W1hehrTPtQ, 6.000, 16.000,"['/m/0199g', '/m/07yv9']",True
-QBQ_bJ949A, 30.000, 40.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
rx2QslaQ6xM, 130.000, 140.000,['/m/06_fw'],True
3vYlbkEmkCQ, 30.000, 40.000,"['/m/04rlf', '/m/0912c9', '/m/09x0r', '/t/dd00128']",True
2vVctv5-JGU, 30.000, 40.000,"['/m/07yv9', '/m/0k4j', '/t/dd00134']",True
316qqhvTzoY, 30.000, 40.000,['/m/030rvx'],False
mGleDc1oT0w, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']",True
0MzrXd8CUCg, 30.000, 40.000,"['/m/04fq5q', '/m/04rlf']",True
dSvvb42_Ops, 30.000, 40.000,"['/m/04fq5q', '/m/09x0r']",False
51DAVKSdj4Y, 150.000, 160.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
65fZfM7_0-c, 7.000, 17.000,"['/m/030rvx', '/m/09x0r']",True
tOvGcCwvhj8, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",True
iuNOix4Zvws, 90.000, 100.000,"['/m/04_sv', '/m/07yv9', '/t/dd00128']",False
taJofmujGgw, 0.000, 10.000,"['/m/01y3hg', '/m/09x0r']",True
3TMdvmGUWTs, 30.000, 40.000,['/m/01y3hg'],True
OvrCfjeOUoA, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00129']",True
24E6AdLPNds, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0gvgw0']",True
AX39JNepjjA, 0.000, 10.000,"['/m/012f08', '/m/04_sv', '/m/07yv9']",True
569_ad7RCgo, 30.000, 40.000,['/m/0btp2'],True
iEx5ctbme70, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']",True
O-8EdWTPmaY, 80.000, 90.000,['/m/02fs_r'],True
kNTRZ6E-FkA, 10.000, 20.000,"['/m/01y3hg', '/m/09x0r', '/m/0c3f7m']",False
iG9rdlGXHzs, 120.000, 130.000,"['/m/04rlf', '/m/07yv9', '/m/0k4j', '/t/dd00128']",False
VXoNNNRnyqw, 10.000, 20.000,"['/m/02mk9', '/m/04_sv', '/m/07yv9']",True
SFKEg0uO604, 0.000, 10.000,['/m/04gxbd'],False
Nuo8TxXBdMc, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",True
xx8E6IqqOzw, 10.000, 20.000,"['/m/07yv9', '/m/0btp2']",False
k_GjrBUfdUI, 0.000, 10.000,['/m/04fq5q'],True
iSE78tdqcTc, 12.000, 22.000,"['/m/03kmc9', '/m/0dgbq']",True
cGX1SbrLEC8, 21.000, 31.000,['/m/0912c9'],False
-2K0P9FvG1I, 90.000, 100.000,"['/m/0h9mv', '/m/0k4j']",True
65Qh8oatwNo, 100.000, 110.000,"['/m/0155w', '/m/015lz1', '/m/01qbl', '/m/04rlf']",True
ahggtPUeFME, 30.000, 40.000,['/m/04rlf'],True
zzYF2KxVNXM, 150.000, 160.000,"['/m/03kmc9', '/m/0dgbq']",False
j_mvKh8sq6w, 20.000, 30.000,"['/m/03cl9h', '/m/07yv9']",True
edgBYMc6Gcc, 0.000, 10.000,['/m/0gy1t2s'],True
CMNI5U8jR0s, 30.000, 40.000,"['/m/02mk9', '/t/dd00066']",True
jHOnI3TreP8, 200.000, 210.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']",True
lrC4o0hvv94, 0.000, 10.000,"['/m/01y3hg', '/m/046dlr']",True
qRaJRpPOIE4, 30.000, 40.000,"['/m/030rvx', '/m/09x0r', '/m/0c3f7m']",True
H3E39AjzEU8, 0.000, 10.000,"['/m/015lz1', '/m/028sqc', '/m/04rlf']",True
Ns1gwRgRVAA, 10.000, 20.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']",True
2PEjWS3ZS1Q, 30.000, 40.000,"['/m/09x0r', '/t/dd00134']",True
COoJtPFTkhU, 20.000, 30.000,['/m/02mfyn'],True
3AGas3ggAQ8, 290.000, 300.000,"['/m/07pqc89', '/t/dd00129']",True
ml8Zqw8T154, 40.000, 50.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
goLf3zoNFEM, 0.000, 10.000,"['/m/04rlf', '/m/0gy1t2s']",False
J9MTu80fc58, 0.000, 10.000,['/m/01y3hg'],True
Vc61mkVmleY, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",True
ZpFkPDWvbYk, 80.000, 90.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00129']",True
y516mYOT_9c, 260.000, 270.000,"['/m/04fq5q', '/m/04rlf']",True
ih4TticnVyE, 80.000, 90.000,"['/m/04gxbd', '/m/09x0r']",True
wn0DVN3tJlw, 160.000, 170.000,"['/m/04_sv', '/m/07yv9', '/t/dd00128']",False
MeczTcF8F1I, 0.000, 10.000,"['/m/01bjv', '/m/07yv9', '/t/dd00067']",True
Mpat0G32gPs, 10.000, 20.000,"['/m/06_fw', '/m/09x0r']",True
vCS73qLxfwQ, 240.000, 250.000,"['/m/04gxbd', '/m/09x0r']",False
IlspQDe-paU, 160.000, 170.000,"['/m/04gxbd', '/m/07yv9']",True
oatxLEDRL4o, 23.000, 33.000,"['/m/01bjv', '/m/07yv9']",True
O3kbh_dPW8A, 30.000, 40.000,['/m/0ltv'],True
4ACXcC4jvlI, 140.000, 150.000,"['/m/012f08', '/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']",True
5vJaeECdFB8, 70.000, 80.000,"['/m/015lz1', '/m/04rlf', '/m/05rwpb']",True
VT_Hj9GrHPM, 30.000, 40.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/0k4j']",True
tzFIGLU3ftc, 390.000, 400.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",True
xjXWIosUvKM, 0.000, 10.000,"['/m/07r04', '/m/07yv9']",True
10rAHmyJYK0, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",True
xb0DCSLOPcQ, 60.000, 70.000,"['/m/04zmvq', '/m/07jdr']",True
ugicEN4OAKQ, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']",True
6lYpqTxa9-M, 24.000, 34.000,"['/m/07yv9', '/m/0k4j']",True
hm3eHWQ-0Tc, 400.000, 410.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']",True
d4akfRX9gtQ, 80.000, 90.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",True
BmS2NiuT2c0, 160.000, 170.000,['/t/dd00048'],True
0DAJnCCayWw, 30.000, 40.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/0912c9']",True
3z05luLEc_Q, 0.000, 10.000,['/m/02mfyn'],True
9EjerJo8gKE, 50.000, 60.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']",True
XYNjzTr54Sg, 13.000, 23.000,"['/m/03kmc9', '/m/0dgbq']",True
3ZB0HfkO0tQ, 80.000, 90.000,"['/m/01kcd', '/m/04fq5q', '/m/04rlf', '/m/04szw', '/t/dd00126']",True
QYsALTugVVc, 120.000, 130.000,"['/m/07pp_mv', '/m/09x0r']",True
W6JaDCLMzyc, 30.000, 40.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
V4yvWiSNYsE, 0.000, 10.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00066']",True
Hu0T_kaQWBc, 0.000, 10.000,['/m/01y3hg'],True
RWdkDM2gAXA, 50.000, 60.000,"['/m/07rknqz', '/m/07yv9', '/m/0ltv']",True
RzEwN4lkaNE, 30.000, 40.000,"['/m/0199g', '/m/07yv9']",True
isMC2-6qNL4, 80.000, 90.000,"['/m/03kmc9', '/m/0dgbq']",True
44SFk9NxADA, 160.000, 170.000,['/m/07qv_d5'],True
RLQsZ62arAo, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",True
pkxg_bPcxdU, 50.000, 60.000,"['/m/04gxbd', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
ReJKl6hPt9E, 22.000, 32.000,"['/m/04rlf', '/m/09x0r', '/t/dd00129']",True
GWXyuNtRrOY, 10.000, 20.000,['/m/02mfyn'],True
hfslSNyJ-d0, 20.000, 30.000,"['/m/09x0r', '/t/dd00129']",False
G-IPT546ds4, 30.000, 40.000,"['/m/015lz1', '/m/04rlf']",True
I_p1EFF5xOc, 260.000, 270.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00129']",True
3C9O94Km4dk, 0.000, 10.000,"['/m/03cl9h', '/m/07yv9']",True
-FBT_lY07L0, 420.000, 430.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3']",True
B3A-OUSO_hY, 0.000, 10.000,"['/m/0838f', '/m/09x0r']",True
Z23PuK-JVXo, 90.000, 100.000,"['/m/0284vy3', '/m/09x0r', '/t/dd00126']",True
F5mFIqO0hew, 16.000, 26.000,"['/m/03kmc9', '/m/0dgbq']",True
8Yyw-7GB99A, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']",True
YEjkf_B3GPY, 270.000, 280.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/06hck5', '/m/07jdr', '/m/07rwm0c']",True
L-xXAb1Q4eQ, 50.000, 60.000,['/m/015lz1'],True
8mP5aaZrb0g, 30.000, 40.000,['/m/030rvx'],True
LOjT44tFx1A, 0.000, 10.000,['/m/02mfyn'],True
qGwKihlPMME, 10.000, 20.000,"['/m/04gxbd', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
JhNDej_J3NM, 5.000, 15.000,['/m/030rvx'],False
XKvLkIM8dck, 40.000, 50.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/06hck5', '/m/07jdr']",True
jW-PQuktRqA, 30.000, 40.000,['/t/dd00048'],True
pGBE0OX4JQg, 0.000, 10.000,"['/m/02rhddq', '/m/04rlf', '/m/07yv9', '/m/0k4j']",False
uYfn-n9ylVQ, 150.000, 160.000,['/m/0gy1t2s'],True
JYF9ad3T9jc, 110.000, 120.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
WXdcryXtCoU, 180.000, 190.000,"['/m/0199g', '/m/07yv9']",True
Z-z-iAhR3IQ, 100.000, 110.000,"['/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9']",True
vaTi0hpZzb4, 90.000, 100.000,['/m/04zmvq'],True
07hhw_xE3Sc, 30.000, 40.000,['/m/030rvx'],False
sg7AMoJzkRI, 30.000, 40.000,['/m/09x0r'],False
n7d0sg7TJXQ, 30.000, 40.000,"['/m/09x0r', '/t/dd00128']",False
j1TAGS0dGdc, 100.000, 110.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",True
KXH7IjkqBy8, 70.000, 80.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
m-nF0CveF7A, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
Xa58lPRsWxE, 10.000, 20.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",True
xKDvAVmaT-A, 100.000, 110.000,['/m/02mfyn'],False
YMAKst8CKIM, 0.000, 10.000,"['/m/0199g', '/m/09x0r']",True
VKcbAxnTYW4, 70.000, 80.000,"['/m/06_fw', '/m/09x0r']",True
7vfJGq5x_NY, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']",True
XDmRAW1qYnY, 10.000, 20.000,"['/m/0140xf', '/m/02mscn', '/m/04rlf', '/m/0gy1t2s']",True
8rLL5xjPHFk, 10.000, 20.000,['/m/02fs_r'],False
IHf52BfOqfE, 70.000, 80.000,['/m/01y3hg'],True
DnYbgOtj6us, 30.000, 40.000,"['/m/07qv_d5', '/m/07yv9']",False
YiUFR5KU2gc, 0.000, 10.000,"['/m/02qldy', '/m/09x0r', '/m/0c3f7m']",True
RSo_EFbrVtw, 17.000, 27.000,"['/m/01y3hg', '/m/030rvx', '/m/0c3f7m']",True
eA0Z7ytNcCQ, 50.000, 60.000,"['/m/07yv9', '/m/0btp2']",True
lS3444-FZXA, 40.000, 50.000,"['/m/04fq5q', '/m/06q74', '/m/07yv9']",True
ZhzuK6RcXJE, 250.000, 260.000,"['/m/03kmc9', '/m/0dgbq']",True
jPHcvfF27GA, 280.000, 290.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
SJvjr-cZxhE, 10.000, 20.000,"['/m/05zppz', '/m/09x0r', '/m/0gy1t2s']",True
EMQKKHJIP1k, 10.000, 20.000,"['/m/07qv_d5', '/m/07yv9', '/m/0912c9', '/m/0k4j']",True
2qYN9P_nTr8, 220.000, 230.000,"['/m/04rlf', '/m/06_fw']",True
YN36FxBW_cI, 120.000, 130.000,"['/m/01bjv', '/m/07yv9', '/m/0btp2', '/m/0k4j']",True
nnq2KvDZm9Y, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9', '/t/dd00129']",False
X9duR0RklU8, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']",True
LZk8w3a_uAE, 30.000, 40.000,"['/m/04fq5q', '/m/04rlf', '/m/05kq4', '/t/dd00129']",False
ug2B1x75MmQ, 290.000, 300.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']",True
37PLJEoEzGQ, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']",True
iNvpQT1Dpjo, 0.000, 8.000,['/m/02fs_r'],False
-OtNDK_Hxp8, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",True
wYJcFmJV2cw, 90.000, 100.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
4B2-XnIZIHA, 560.000, 570.000,"['/m/04rlf', '/m/06d_3', '/m/09x0r', '/t/dd00048']",True
msCJ3dwWSOE, 30.000, 40.000,"['/m/01y3hg', '/m/09x0r']",True
hX8-Bb4Z0-o, 0.000, 10.000,['/m/06_fw'],False
x8yeJq7AGG0, 30.000, 40.000,"['/m/078jl', '/m/09x0r', '/m/0jbk', '/t/dd00129']",True
-Gt9Th8Ytao, 90.000, 100.000,"['/m/04rlf', '/m/04zmvq', '/t/dd00127']",True
rndqm8dcK6A, 50.000, 60.000,"['/m/012f08', '/m/07pb8fc', '/m/07yv9', '/m/0k4j']",True
YM2Rb0cGEqU, 19.000, 29.000,['/m/07pp_mv'],True
-1LrSyhL6Zs, 0.000, 6.000,"['/m/07yv9', '/m/0912c9', '/t/dd00128']",False
wfxil0p9Uw0, 20.000, 30.000,"['/m/01y3hg', '/m/09x0r']",False
UWds1xxJ8W0, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']",True
LFc2tkCDCX8, 0.000, 8.000,"['/m/0912c9', '/m/09x0r']",True
5OhKi3Qecgg, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",True
NQCOJ7WobfM, 30.000, 40.000,"['/m/06_fw', '/m/09x0r', '/t/dd00128']",True
fWnPil_-i3Y, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']",True
TW587IGvk3M, 110.000, 120.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
N6tC8p03sW0, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00128']",True
lfQsg_nm3n0, 210.000, 220.000,['/m/0btp2'],False
NiEcw5_6hng, 70.000, 80.000,"['/m/012f08', '/m/01bjv', '/m/07yv9', '/m/0gvgw0']",True
3PNesRWMxWs, 30.000, 40.000,"['/m/068hy', '/m/068zj', '/m/0jbk', '/t/dd00129']",True
1Y_c_F-sJl4, 0.000, 10.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']",False
edNXuq_lkTg, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']",False
Nx6t84giZFA, 0.000, 10.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9', '/m/0912c9', '/m/09x0r']",True
