yt_id,start_seconds,end_seconds,positive_labels
_fp7W-nVb3s, 60.000, 70.000,"['/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
SZwZ9B4INI0, 10.000, 20.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']"
02rLonMSO9k, 60.000, 70.000,['/m/01y3hg']
eYIH4_H9rsM, 400.000, 410.000,"['/m/04_sv', '/m/07yv9']"
qVE7cfMZqmw, 40.000, 50.000,['/m/02mfyn']
AoP1Qq5yz5w, 180.000, 190.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
52VJ3pjmzTo, 22.000, 32.000,"['/m/07r04', '/m/07yv9']"
rOOBAGxxjBk, 10.000, 20.000,"['/m/01kcd', '/m/04fq5q', '/m/04rlf', '/m/04szw', '/m/07c6l']"
-6fzeBEUnfU, 210.000, 220.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']"
bzMpLsKlkJE, 10.000, 20.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
WLZ1Rse_AtI, 270.000, 280.000,"['/m/02fs_r', '/m/04rlf', '/m/09x0r']"
exANY4JLjDA, 490.000, 500.000,"['/m/015lz1', '/m/04rlf']"
_PC1fE1Ed8o, 130.000, 140.000,['/m/02fs_r']
_vIhAfZgtRM, 50.000, 60.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j']"
gfQUKxtJbkE, 390.000, 400.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
MfavlJej70A, 30.000, 40.000,"['/m/02zsn', '/m/09x0r', '/m/0gy1t2s']"
BDzjD6wBz8M, 190.000, 200.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
UL7tkfWe9Bc, 90.000, 100.000,['/t/dd00048']
1pV7K9Bj0NY, 20.000, 30.000,"['/m/015lz1', '/m/04rlf']"
2KEg3gkSwXk, 4.000, 14.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
pXMkHpbs45s, 170.000, 180.000,"['/m/04rlf', '/m/08cyft']"
xnUqTnTXets, 30.000, 40.000,['/m/0dgbq']
8YI0dt-GKPY, 22.000, 32.000,"['/m/09x0r', '/m/0c3f7m']"
2JyASFniiYg, 50.000, 60.000,"['/m/09x0r', '/m/0c3f7m']"
q1drYfia73c, 30.000, 40.000,"['/m/04rlf', '/m/07qjznt', '/m/09x0r']"
OXVqxqqYMk4, 230.000, 240.000,"['/m/015lz1', '/m/0326g', '/m/0342h', '/m/04rlf', '/m/04szw']"
5TwlZ4i_qV4, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
0TobXIBQ9jo, 20.000, 30.000,"['/m/09x0r', '/t/dd00128']"
2kNLQ8D_TYU, 30.000, 40.000,"['/m/06_fw', '/m/09x0r']"
bhydWmRH0Xg, 260.000, 270.000,"['/m/0195fx', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048', '/t/dd00128']"
g5-4w_6r16k, 160.000, 170.000,"['/m/0284vy3', '/m/04zmvq', '/m/07jdr', '/m/07yv9', '/m/0912c9']"
nnOZIf88DlI, 0.000, 10.000,"['/m/06_fw', '/m/09x0r']"
Nn31KZXzUuE, 30.000, 40.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
r61HoC7dzGM, 10.000, 20.000,"['/m/07yv9', '/m/0btp2', '/t/dd00128']"
oWvJJumkZP8, 100.000, 110.000,"['/m/015lz1', '/m/026z9', '/m/03mb9', '/m/04rlf', '/m/0ggx5q', '/m/0m0jc']"
4OrZ1Vf9NMs, 30.000, 40.000,"['/m/07r04', '/m/07yv9']"
tjAaLRfvyys, 30.000, 40.000,['/m/04rlf']
9IQYudemLDE, 10.000, 20.000,"['/m/04fq5q', '/m/04rlf']"
np3pemhORuc, 180.000, 190.000,"['/m/015lz1', '/m/016cjb', '/m/04rlf', '/m/0l14jd']"
ktgXzfD5d5M, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']"
VDU2NIY2VkM, 15.000, 25.000,['/m/030rvx']
-_jqyV4KYqY, 30.000, 40.000,"['/m/07rknqz', '/m/0k4j', '/t/dd00134']"
Q2Tlh7eD6hk, 30.000, 40.000,"['/m/03kmc9', '/m/07pp_mv']"
S6EhCP2_ky0, 25.000, 35.000,['/m/04rlf']
iUi1DG5m20A, 190.000, 200.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0ltv']"
owZDBEq6WdU, 30.000, 40.000,"['/m/012f08', '/m/01j4z9', '/m/01yg9g', '/m/02mk9', '/m/04_sv', '/m/07pb8fc', '/m/07q2z82', '/m/07yv9', '/t/dd00128']"
W2Vgxjue0KY, 20.000, 30.000,"['/m/015lz1', '/m/04rlf', '/m/06w87']"
3Q7NQ2ddnv4, 20.000, 30.000,['/m/0c3f7m']
3Ld49OOD6JU, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
pShDemuB9CQ, 30.000, 40.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr']"
5fRWaycVrpQ, 450.000, 460.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
cVQsteRY8F4, 20.000, 30.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/t/dd00129']"
3Xgnw-4f5Dk, 12.000, 22.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
PnsUcQo9onc, 350.000, 360.000,['/m/02mfyn']
e7eVBHhVl3k, 20.000, 30.000,"['/m/06_fw', '/t/dd00128', '/t/dd00129']"
ibnWGUOjLS4, 0.000, 10.000,"['/m/07pp_mv', '/m/0c3f7m']"
7-jDqaWI7fY, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc', '/t/dd00066']"
dG5OaroNixg, 20.000, 30.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']"
rQmOOSlJ74g, 10.000, 20.000,['/m/0912c9']
eC2ywwO02Aw, 190.000, 200.000,"['/m/02y_763', '/m/07jdr', '/m/07yv9']"
QKSDdKze4i8, 0.000, 10.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
OqHTJrSBzHM, 0.000, 10.000,"['/m/07yv9', '/m/0912c9', '/m/0k4j', '/t/dd00128']"
yIZ3Ea4UFKs, 380.000, 390.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
pWb6yNUUaqY, 180.000, 190.000,"['/m/0199g', '/m/09x0r']"
2jbh9Twro3o, 0.000, 4.000,['/m/02fs_r']
CGuRoj_pJgg, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
Q_iWZINwLks, 8.000, 18.000,['/m/02fs_r']
d2kOQOu91yE, 290.000, 300.000,"['/m/015p6', '/m/020bb7', '/m/068hy', '/t/dd00129']"
2WDuMKh0Igg, 4.000, 14.000,['/m/04fq5q']
gZjzLSXl32Q, 230.000, 240.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0ltv', '/t/dd00128']"
otmMAE7mo04, 150.000, 160.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
c1DfNxsd4I4, 100.000, 110.000,"['/m/015lz1', '/m/016cjb', '/m/04rlf', '/m/0l14jd']"
uxxCgo4d0GI, 30.000, 40.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0k4j']"
tgZBIEg0o6E, 130.000, 140.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r']"
OomozYv8puM, 250.000, 260.000,"['/m/04gxbd', '/m/07yv9']"
sUyi8QRT-Gs, 30.000, 40.000,"['/m/03kmc9', '/m/0btp2']"
ki5rt42n4G0, 110.000, 120.000,"['/m/02fs_r', '/m/04rlf', '/m/09x0r']"
-ygH2Zz0nfU, 8.000, 18.000,"['/m/07jdr', '/m/0912c9']"
iR3iEWgyTeg, 30.000, 40.000,"['/m/01y3hg', '/m/030rvx']"
T3tRD8O3E5E, 0.000, 10.000,"['/m/07q2z82', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']"
lmCpGb0U7jc, 10.000, 20.000,['/m/0c3f7m']
vZp395p-YaQ, 10.000, 20.000,"['/m/012f08', '/m/07qv_d5', '/m/07r04', '/m/07yv9', '/m/09x0r']"
tc-NN2uwR0s, 0.000, 10.000,"['/m/02c8p', '/m/02fs_r', '/m/08p9q4']"
5B7M08RygGI, 30.000, 40.000,['/m/09x0r']
yGL8ZMKswV8, 40.000, 50.000,"['/m/015lz1', '/m/04rlf']"
zyYCg6g1e7Y, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
GbhVe3yTykg, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
rQUxU9iNeYM, 30.000, 40.000,"['/m/07qjznl', '/m/0gy1t2s']"
OOlCMA2ZOQM, 30.000, 40.000,"['/m/01y3hg', '/m/02fs_r', '/m/07qwdck', '/m/0c3f7m']"
WWs-ZJU_DS0, 40.000, 50.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
lwLEtnzJMHY, 40.000, 50.000,"['/m/04_sv', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
wYrMd5pCHqQ, 390.000, 400.000,['/m/01y3hg']
OBZ1vZIXmjo, 30.000, 40.000,['/m/02fs_r']
hbPRDbN5Z-c, 20.000, 30.000,['/m/04fq5q']
3vXL1I9yxG4, 50.000, 60.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']"
1MsBRvsU6yc, 90.000, 100.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']"
SSFFe1cVwgU, 80.000, 90.000,"['/m/0912c9', '/m/09x0r']"
wd7qFTjr0W8, 240.000, 250.000,['/m/09x0r']
2Bi1hsR_wjw, 10.000, 20.000,"['/m/04rlf', '/m/09x0r']"
aDhrBu6uqGU, 260.000, 270.000,"['/m/04zmvq', '/m/07jdr', '/m/07yv9']"
N1NWerSi3Fc, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']"
aB0g2DAK7Rg, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']"
5_L74NzJF5g, 390.000, 400.000,['/m/04fq5q']
R2NyPRb7Qw0, 0.000, 10.000,"['/m/06_fw', '/m/09x0r']"
AcwsRxx8b8g, 29.000, 39.000,"['/m/07r04', '/m/07yv9']"
zhLdgGJHD-k, 70.000, 80.000,"['/m/07yv9', '/m/0h9mv', '/m/0ltv']"
ci7o-IzNRhk, 10.000, 20.000,"['/m/07pp_mv', '/m/0c3f7m']"
UvErXZWUWec, 18.000, 28.000,"['/m/03cl9h', '/m/04rlf', '/m/09x0r']"
hltUuJTvJkE, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
7m1HFBvPnX0, 260.000, 270.000,"['/m/012f08', '/m/04_sv', '/m/07pp_mv', '/m/07yv9', '/m/09x0r']"
ql3Ff7eZyR0, 30.000, 40.000,['/m/0912c9']
E86VpvFZIXY, 20.000, 30.000,"['/m/04_sv', '/m/07yv9', '/t/dd00128']"
q_a3iPuY4fk, 180.000, 190.000,"['/m/012f08', '/m/07r04', '/m/07yv9', '/m/0h9mv', '/m/0ltv']"
no-1j8oubDY, 40.000, 50.000,['/m/0gy1t2s']
dDIgS0N3w1o, 150.000, 160.000,"['/m/02mk9', '/m/09x0r']"
eZZnnpw9P60, 30.000, 40.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
gsS_NXsiFDM, 30.000, 40.000,['/m/01bjv']
NGAyQ6v6Jv0, 20.000, 30.000,['/m/07pp_mv']
Q5CLms3ktHE, 16.000, 26.000,['/m/0912c9']
mAbYIGtei20, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']"
o1cJXxj7bgw, 320.000, 330.000,"['/m/04_sv', '/m/07qv_d5', '/m/07yv9', '/t/dd00128']"
D4TN_DXwlys, 5.000, 15.000,['/m/02mfyn']
wBg_MXt5nW8, 0.000, 10.000,"['/m/07pb8fc', '/m/07r04', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
j1TAGS0dGdc, 100.000, 110.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
30tHnVUGTFA, 30.000, 40.000,"['/m/0342h', '/m/042v_gx', '/m/04rlf', '/m/04szw', '/m/07s0s5r', '/m/0fx80y']"
LUgQeAswMfc, 390.000, 400.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
yTMRTjIlAns, 10.000, 20.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']"
77DHZFJZnK4, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9', '/m/09x0r']"
L0EudKDAWRQ, 70.000, 80.000,"['/m/04rlf', '/m/06_fw', '/m/09x0r']"
7KxyL-Jllnw, 30.000, 40.000,['/m/01y3hg']
HbZUMYKS6LA, 30.000, 40.000,['/m/030rvx']
xdPqbQXH-9s, 410.000, 420.000,"['/m/01bjv', '/m/07yv9', '/m/0btp2']"
bvbnbBx68GA, 180.000, 190.000,"['/m/04_sv', '/m/07yv9']"
-MbtbcZ2EGA, 30.000, 40.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
To9pD23o_Eg, 10.000, 20.000,"['/m/012f08', '/m/07r04', '/m/07yv9']"
Pof8kO6Au5U, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']"
jntbu1Nu0bM, 80.000, 90.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
xO3wChgXFXI, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']"
K4VzXzZ7Ooo, 30.000, 40.000,"['/m/030rvx', '/m/0c3f7m']"
hVB3XEcX_K8, 0.000, 7.000,['/t/dd00128']
1tFnO5cmT-E, 120.000, 130.000,"['/m/05x_td', '/m/07yv9', '/m/0912c9']"
uxK-1dhnQ9Y, 10.000, 20.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
7c56aQhJxBQ, 30.000, 40.000,"['/m/01bjv', '/m/04rlf', '/m/07yv9', '/m/09x0r']"
-AbFO26L-fw, 140.000, 150.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
CMwg5-CZseI, 180.000, 190.000,"['/m/07pp_mv', '/m/09x0r', '/m/0c3f7m', '/t/dd00125']"
AGSTHhpO1U0, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9', '/m/09x0r']"
FpYs0FTCL4w, 0.000, 10.000,"['/m/01jwx6', '/m/07r04', '/m/07yv9', '/t/dd00129']"
q2AihJflJ1E, 12.000, 22.000,"['/m/07yv9', '/m/0912c9', '/m/0k4j']"
4lAPZ0QKhfI, 30.000, 40.000,"['/m/02mk9', '/m/04rlf', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00066']"
b4hflp5hoXo, 9.000, 19.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
P2ldhAT8KHc, 280.000, 290.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
upRYsbXww5M, 0.000, 10.000,"['/m/04fq5q', '/m/04rlf', '/t/dd00129']"
ED6zmZskx_4, 60.000, 70.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
fJI3INMAUf4, 70.000, 80.000,"['/m/012f08', '/m/07r04', '/m/07yv9', '/t/dd00128']"
JikZq9VTjEM, 490.000, 500.000,"['/m/0284vy3', '/m/04zmvq', '/m/07jdr', '/m/07yv9']"
cjMYXjcEylk, 340.000, 350.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/06hck5', '/m/06wzb', '/m/07jdr', '/m/07rjwbb', '/m/07rwm0c']"
u49pZbLYbSs, 0.000, 10.000,"['/m/07yv9', '/m/0912c9']"
ePEdOuqCTOU, 70.000, 80.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
OY-jfOrL-_A, 20.000, 30.000,['/m/0gy1t2s']
HHmVg6IeFq0, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']"
YpCwZvKLrJA, 30.000, 40.000,"['/m/01z7dr', '/m/04rlf']"
UJ9lfgjMOaM, 260.000, 270.000,"['/m/03cl9h', '/m/09x0r', '/t/dd00127']"
ugyjTKpCesE, 420.000, 430.000,['/m/0c3f7m']
wf8e_Ivi72Q, 30.000, 40.000,"['/m/01h82_', '/m/02mk9', '/m/09x0r']"
YscXSNkznBw, 20.000, 30.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00129']"
uOTdkvDy1Yw, 60.000, 70.000,['/m/02mfyn']
ny2NxqHx-yg, 90.000, 100.000,"['/m/04_sv', '/m/07yv9', '/t/dd00128']"
8IOdamvV_k4, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']"
grhs1IGBtZg, 60.000, 70.000,"['/m/03cl9h', '/m/04rlf']"
R4DL0CXWXKY, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
RdrhxQDK-8Y, 50.000, 60.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
g5oMmiLQ5UM, 340.000, 350.000,['/m/06d_3']
UsjR8xGhaxw, 10.000, 20.000,"['/m/04zjc', '/m/09x0r']"
Xn60McoB5Bw, 300.000, 310.000,"['/m/02rhddq', '/m/07yv9', '/t/dd00129']"
eO-2WVUoI7g, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']"
Dy_0zfXthz8, 150.000, 160.000,"['/m/04rlf', '/m/04szw', '/m/09x0r', '/m/0l14qv']"
LK4b2eJpy24, 30.000, 40.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
EQkOx7Th30Y, 60.000, 70.000,"['/m/07yv9', '/m/09x0r']"
vxaXf9kxDzQ, 80.000, 90.000,"['/m/04fq5q', '/m/06q74', '/m/07yv9', '/m/09x0r', '/t/dd00129']"
8asD91mWAeI, 10.000, 20.000,"['/m/03kmc9', '/m/0dgbq']"
6WYPIWw0qbM, 40.000, 50.000,"['/m/07qv_d5', '/m/07r04', '/m/07yv9', '/m/0912c9', '/m/09x0r']"
0_eJQ3UbQ1U, 0.000, 10.000,"['/m/0284vy3', '/m/04zmvq', '/m/07yv9', '/t/dd00128']"
LvqkAOtXn34, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']"
LLwcCagCKgk, 7.000, 17.000,"['/m/02mk9', '/m/07pb8fc', '/t/dd00066']"
-VeHOTEM0-Y, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']"
7njTG7RNNcs, 80.000, 90.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00128']"
h_BApfZf8NI, 40.000, 50.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/0k4j']"
SXzdkhO29h8, 16.000, 26.000,"['/m/03cl9h', '/m/04rlf']"
1e_O8Gu5ICo, 30.000, 40.000,['/m/09x0r']
q_o3-wNv7Ko, 70.000, 80.000,"['/m/07jdr', '/m/07yv9']"
9uTzThSwQ80, 580.000, 590.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
OZHuey9XbFs, 130.000, 140.000,"['/m/09x0r', '/m/0gy1t2s']"
t7CV8pclowU, 0.000, 6.000,"['/m/0912c9', '/t/dd00125']"
GMZ6PdWcJFk, 0.000, 10.000,"['/m/04fq5q', '/m/04rlf']"
0FEgj_iBmSg, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']"
SLlq2IjuGA8, 160.000, 170.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']"
2Sa87AbwzG0, 30.000, 40.000,"['/m/07rknqz', '/m/0k4j']"
DmjoXxX1uUc, 30.000, 40.000,"['/m/09x0r', '/t/dd00128']"
DG97JLbhqWk, 30.000, 40.000,"['/m/0199g', '/m/07yv9']"
w04kMTd4y4E, 230.000, 240.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
lGPVbMoB4bk, 30.000, 40.000,['/m/04rlf']
cdT9Prx72Dc, 110.000, 120.000,"['/m/0199g', '/m/07yv9']"
j-a7BtHSnDM, 470.000, 480.000,['/m/0199g']
SCwh-7cCERQ, 30.000, 40.000,['/m/04rlf']
9AH98o-AGZw, 110.000, 120.000,"['/m/012f08', '/m/07yv9', '/m/0h9mv', '/m/0k4j']"
hK066QyKMoQ, 180.000, 190.000,"['/m/0k4j', '/m/0ltv']"
WnxQAuThbXg, 30.000, 40.000,"['/m/09x0r', '/m/0gy1t2s']"
KPjsynQKhro, 30.000, 40.000,['/m/02mfyn']
cbIekae3HVU, 120.000, 130.000,"['/m/015lz1', '/m/04rlf']"
JgHdxbSmOxE, 80.000, 90.000,"['/m/05tny_', '/m/07rc7d9', '/m/09x0r', '/m/0bt9lr', '/t/dd00129']"
U351Qs17rHE, 570.000, 580.000,"['/m/07rknqz', '/m/0k4j', '/m/0ltv']"
KB4e9v_5uTE, 170.000, 180.000,"['/m/01kcd', '/m/04fq5q', '/m/04rlf', '/m/04szw', '/m/05pd6']"
8cKu9owJso0, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
aMTsLnn9ArE, 140.000, 150.000,['/m/0btp2']
TwSamYkk6NQ, 6.000, 16.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']"
U4F-bwW5Ryk, 10.000, 20.000,"['/m/07yv9', '/m/09x0r', '/t/dd00128']"
ZGArMGIy4d0, 10.000, 20.000,['/m/0dgbq']
kHhY4-VHNJI, 30.000, 40.000,['/m/030rvx']
TInouWOe3sQ, 30.000, 40.000,"['/m/0140xf', '/m/015lz1', '/m/04rlf', '/m/0y4f8']"
cTj_0ElYO5g, 30.000, 40.000,"['/m/02mk9', '/m/07q2z82', '/m/07r04', '/m/07yv9', '/m/09x0r']"
VrVPE0WPgtg, 220.000, 230.000,"['/m/04rlf', '/m/06cqb']"
fxOTo4JK8_c, 0.000, 10.000,['/t/dd00134']
ysq8zJneqEo, 190.000, 200.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']"
M8P6n3PdOv0, 30.000, 40.000,"['/m/01lyv', '/m/04rlf', '/m/09x0r', '/m/0gywn']"
8q3yXRjSJDg, 0.000, 10.000,['/m/04_sv']
nJKkfbV_4Z8, 20.000, 30.000,"['/m/07yv9', '/m/0h9mv', '/m/0ltv']"
0P86CDpeDlc, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
cXBAPH-2oqs, 50.000, 60.000,"['/m/07qv_d5', '/m/0912c9']"
K6gfM8IDolc, 10.000, 20.000,['/m/02mfyn']
bCyvm3cScj4, 200.000, 210.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
t3pAESe7IVk, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
w13Mry89puE, 0.000, 10.000,"['/m/015lz1', '/m/04rlf']"
-x_jV34hVq4, 30.000, 40.000,"['/m/04rlf', '/m/06_fw']"
EAIwX72HL9Y, 30.000, 40.000,"['/m/0199g', '/m/07yv9']"
sF-8blLOrnU, 80.000, 90.000,"['/m/0199g', '/m/09x0r']"
jGJJ-47RgkU, 40.000, 50.000,"['/m/07r04', '/m/07yv9', '/m/0h9mv']"
0iKsKiw9DMQ, 0.000, 10.000,['/m/0gy1t2s']
vy2si3M_Wb4, 110.000, 120.000,"['/m/09x0r', '/t/dd00129']"
iM53P0vdMV0, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']"
BbQJxtxrpYk, 40.000, 50.000,"['/m/07r04', '/m/07yv9']"
mkGT1e_EOL4, 30.000, 40.000,"['/m/0jbk', '/t/dd00129']"
bWSOwrg9uio, 180.000, 190.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']"
lUXSqxAPwOI, 240.000, 250.000,"['/m/07r04', '/m/0gvgw0']"
qhpX5EBbMJ4, 20.000, 30.000,"['/m/07yv9', '/m/09x0r', '/m/0ltv', '/t/dd00128']"
PJOaid2r_tA, 100.000, 110.000,['/m/0gy1t2s']
NJIHvDPEmCk, 120.000, 130.000,"['/m/07yv9', '/m/0k4j', '/t/dd00129']"
Vq-OzqnGlmQ, 390.000, 400.000,"['/m/07yv9', '/m/0k4j', '/t/dd00128']"
QtLfUmkwyuA, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
_gBlDbll794, 110.000, 120.000,['/m/0btp2']
bf_8fM2EqgE, 0.000, 10.000,"['/m/07hvw1', '/m/0k4j', '/t/dd00128']"
HeHaL9UxOFY, 110.000, 120.000,"['/m/06_fw', '/m/09x0r']"
or7ikBeUhBg, 20.000, 30.000,"['/m/01bjv', '/m/07yv9', '/t/dd00128']"
HbgZyQIJrws, 420.000, 430.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
78J9QqSBsN4, 30.000, 40.000,['/t/dd00048']
s8NyiDAK_38, 70.000, 80.000,"['/m/015lz1', '/m/02hnl', '/m/0342h', '/m/04szw']"
F-dFE89ZaXA, 140.000, 150.000,"['/m/09x0r', '/m/0btp2']"
-Gt9Th8Ytao, 90.000, 100.000,"['/m/04rlf', '/m/04zmvq', '/t/dd00127']"
ThzFi0b9atU, 50.000, 60.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j']"
a24u2gMIg9c, 550.000, 560.000,['/m/012f08']
1lz52K4W9rM, 30.000, 40.000,"['/m/09x0r', '/m/0c3f7m']"
-D60wnKeVSw, 110.000, 120.000,['/m/02fs_r']
nHFq1BnZhPw, 20.000, 30.000,"['/m/04rlf', '/m/06_fw']"
33e0LGv0_Yg, 16.000, 26.000,"['/m/07yv9', '/m/0k4j']"
Ab71Y85DDmU, 30.000, 40.000,['/m/02mk9']
FONB5iPQZWs, 30.000, 40.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']"
BAtmz54LXec, 80.000, 90.000,"['/m/01y3hg', '/m/0c3f7m']"
vuol6WmJaaA, 220.000, 230.000,"['/m/01bjv', '/m/07yv9', '/t/dd00128']"
WDk_ccFHrZw, 130.000, 140.000,"['/m/03kmc9', '/m/0dgbq']"
a7ztJc0dikA, 30.000, 40.000,['/m/04fq5q']
-HuTNkegK0g, 22.000, 32.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']"
EuyGPmKbxCw, 170.000, 180.000,"['/m/04rlf', '/m/06_fw']"
WEO-UVX86pE, 20.000, 30.000,"['/m/06_fw', '/m/09x0r']"
2GghpZZ9U7Q, 200.000, 210.000,['/m/02mfyn']
pPLisQ_QXxw, 24.000, 34.000,"['/m/07yv9', '/m/0912c9', '/m/0k4j']"
9m96Rb3vByA, 50.000, 60.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
ho0benf84UY, 420.000, 430.000,['/m/04gxbd']
C8_y6ALHZgQ, 80.000, 90.000,"['/m/012f08', '/m/01bjv', '/m/07yv9']"
55AZ2T09Y54, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
