yt_id,start_seconds,end_seconds,positive_labels
IBMvk_1Aycc, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
IBgr99LXREs, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
ICBJAU36KN8, 5.000, 15.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']"
IC_mi_DoSKU, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/09x0r']"
ICyrDZGoSP0, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
IDIDkXiAqvs, 80.000, 90.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']"
IDkKGBVU5GQ, 210.000, 220.000,"['/m/03j1ly', '/m/07qv_d5', '/t/dd00128']"
IEAY7zI6gb4, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
IEL_tTYEDeQ, 120.000, 130.000,"['/m/012n7d', '/m/03kmc9', '/m/07yv9']"
IEWrOBxSDPY, 40.000, 50.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IEdqIVdfNds, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9']"
IElLdnWk_xc, 0.000, 10.000,"['/m/012ndj', '/m/09x0r']"
IFG2kl7-5wE, 190.000, 200.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
IFqquZRoG9o, 20.000, 30.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']"
IG-bewfjO7U, 0.000, 4.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IG_cIQneeQE, 330.000, 340.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IGm_C8qG9-M, 11.000, 21.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IGptFm9Ltj4, 0.000, 10.000,['/m/04qvtq']
IHeOIx7Vt_k, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IIUupJ7uHSk, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IIkqMpPgRcI, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IJ8SULSXbBo, 130.000, 140.000,"['/m/012ndj', '/m/02_41', '/m/03j1ly', '/t/dd00128']"
IJHDhkDsztU, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
IJYGq2vXls0, 120.000, 130.000,"['/m/04qvtq', '/m/04rlf', '/m/09x0r']"
IJvr-LmQL6c, 80.000, 90.000,"['/m/012ndj', '/m/04rlf']"
IKqiUyF3WU0, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ILxKDSKwZww, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IM99UkhsKmo, 90.000, 100.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
IMqQ86BpOkE, 0.000, 5.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
INCMXlCDxBs, 28.000, 38.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
INumArYA05Q, 90.000, 100.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
IOSK8NQcwwA, 20.000, 30.000,['/m/04qvtq']
IOxrlHOVrSs, 310.000, 320.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IPFeBuT9EPU, 14.000, 24.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/09x0r']"
IPKni-3INXQ, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IPRSfGhKCk4, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IPfaRF76gVU, 13.000, 23.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
IQPDzYy5mK0, 580.000, 590.000,"['/m/012n7d', '/m/07yv9', '/m/0k4j']"
IQV0eaBQJdE, 10.000, 20.000,"['/m/012n7d', '/m/07yv9', '/m/0k4j']"
IQe96hYVDIE, 30.000, 40.000,"['/m/012ndj', '/m/09x0r']"
IRROtxNE3qU, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly']"
IRwYtMQAMJ4, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
ITQNxkJrqOk, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
ITk4XyeG464, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IUp0xm-uvlE, 310.000, 320.000,['/m/04qvtq']
IVwqSTY575I, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07pb8fc', '/m/07q2z82', '/m/07yv9']"
IWFe3D_1q4o, 550.000, 560.000,"['/m/04qvtq', '/m/09x0r']"
IWcxNL3xUlY, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
IX-EAGiSw1I, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/t/dd00125']"
IY02x0KVyjg, 60.000, 70.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IY6oOMe0vEc, 320.000, 330.000,"['/m/03j1ly', '/m/03kmc9', '/m/09x0r']"
IYM-o_oECrU, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IYijWIvl4Mw, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']"
IZhAnCP4ivs, 23.000, 33.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/t/dd00066']"
IZoxOwXlzMI, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
Ia4FSdXJhc8, 60.000, 70.000,"['/m/012n7d', '/m/03j1ly', '/m/07yv9']"
IafMKsy1DDQ, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IbASbprGEAM, 40.000, 50.000,['/m/04qvtq']
IbP23dM_jts, 170.000, 180.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IclFv7GGoDI, 40.000, 50.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Idq4oyZGzhg, 20.000, 30.000,"['/m/012n7d', '/m/03kmc9']"
IfCVQUeDo40, 130.000, 140.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IfRBc1p6ySg, 30.000, 40.000,"['/m/03j1ly', '/m/09x0r']"
IfUf0M4bMIg, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
IfotfYGhkL0, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IgxejqvsEuc, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IhiVemueAo8, 24.000, 34.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
IieMyEQ9wcU, 90.000, 100.000,"['/m/012f08', '/m/012n7d', '/m/04qvtq', '/m/07yv9']"
Ij5mTgMboKQ, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
Ik__B_iqaek, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Ikcln3TikZc, 170.000, 180.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
IlI5tLuu2dU, 40.000, 50.000,['/m/04qvtq']
IlzSBZtOnp4, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
ImPMa87JgTc, 100.000, 110.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ImQe3j0caLc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ImnsOr1drZU, 30.000, 40.000,"['/m/012ndj', '/m/07yv9']"
Imt61oZm5mA, 17.000, 27.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
InkWkmAVRqg, 30.000, 40.000,"['/m/03j1ly', '/m/04qvtq']"
IoIF17NdNiQ, 60.000, 70.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
Ip7qq1JtCmQ, 0.000, 10.000,"['/m/012f08', '/m/012n7d', '/m/07yv9', '/m/0k4j']"
IpMWBR4a3q0, 30.000, 40.000,"['/m/012n7d', '/m/012ndj']"
Ipc1hgXDMXY, 530.000, 540.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9', '/m/0btp2']"
Iptuyr30Q2w, 200.000, 210.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
Iq93uacbKwI, 90.000, 100.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IqEcIqvweJM, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
Ir28HVMSa7A, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IrhFAaqxmKM, 70.000, 80.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/05x_td', '/m/07r04', '/m/07yv9', '/m/09x0r']"
IrvSbVQb9gc, 160.000, 170.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IrzgDLUWfHk, 10.000, 20.000,"['/m/03j1ly', '/m/07r04', '/m/07yv9']"
Is_9mjLACtI, 100.000, 110.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IsgMzf4UNsc, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
Isi7txrCZGc, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IsiL-hAFkVk, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
ItGxW5vtk7s, 0.000, 8.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
ItQcPHtzowY, 9.000, 19.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
ItdItATcBbI, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
ItmS1mhB78o, 0.000, 10.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
Itt-b2w7xLs, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
Iu6HcrvGIh0, 30.000, 40.000,['/m/012ndj']
IuUbsR7kOQ0, 18.000, 28.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
IvMpnIUast4, 130.000, 140.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IvfaKPDWC00, 160.000, 170.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
Ivx4yn8k95s, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
IxRL0COkcKo, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
Iy-JwTZQlpo, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
Iy34Nx5f5E0, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
IyUIHp3z7o4, 25.000, 35.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
IymMaO_QRXo, 28.000, 38.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Iyx7NfsN_6k, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
Iyyrm16i22w, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
IzcOSItlKJk, 17.000, 27.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/t/dd00066']"
J-VpuqI34X0, 20.000, 30.000,['/m/012ndj']
J-gbY8PUreI, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
J-jGkjWm214, 110.000, 120.000,"['/m/04qvtq', '/m/04rlf', '/m/09x0r']"
J0bkrGjNRpo, 0.000, 10.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
J0pf4bXYCFU, 280.000, 290.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
J0yMeUnrYNw, 170.000, 180.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/09x0r']"
J1FpUv23gBE, 130.000, 140.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']"
J1SlF76LeSE, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
J1XyQWvlhYQ, 60.000, 70.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
J1w9T6JLMss, 50.000, 60.000,"['/m/012f08', '/m/03j1ly', '/m/07yv9', '/m/0btp2']"
J1xow2p1ncE, 15.000, 25.000,"['/m/012ndj', '/m/07yv9']"
J2iZCc5YF2I, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07yv9', '/m/0k4j']"
J3N6MDE4DEo, 70.000, 80.000,"['/m/03j1ly', '/m/03kmc9']"
J3blNOPsCEo, 0.000, 10.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
J4GgFgjpbuQ, 4.000, 14.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
J58gUL3Mr4M, 8.000, 18.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
J5AUvctDH_Q, 21.000, 31.000,"['/m/012n7d', '/m/012ndj', '/m/04qvtq']"
J6Be3QtEVTE, 20.000, 30.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
J7DeQFyq6Eg, 10.000, 20.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
J7xv2q1IAlI, 90.000, 100.000,['/m/04qvtq']
J8NXRSV7DPk, 80.000, 90.000,['/m/04qvtq']
J9DFZGQbw2A, 360.000, 370.000,"['/m/04qvtq', '/m/04rlf', '/m/09x0r']"
J9eXlDmOhbw, 90.000, 100.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
JAKrDqEdm74, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JAU2jjcx32c, 12.000, 22.000,['/m/04qvtq']
JAd8yYJNwok, 0.000, 10.000,['/m/012ndj']
JB8JGOlAGCs, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JBOu6bm5MyE, 12.000, 22.000,['/m/04qvtq']
JBUynvtLCho, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
JDFj_s8YLc0, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
JE16CYOxfw8, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/04rlf', '/m/07r04', '/m/07yv9']"
JF1ijl5xZBA, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
JFhh9kbPYWg, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']"
JGI4mAQqvcI, 20.000, 30.000,"['/m/04qvtq', '/m/0l14qv']"
JGos7T0RKn8, 240.000, 250.000,['/m/04qvtq']
JHZ4I2VEp6E, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
JHvkoaB1LGo, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9', '/m/09x0r']"
JI1uWqwTC8U, 120.000, 130.000,"['/m/012n7d', '/m/07yv9', '/m/09x0r']"
JIXZC9ItjcA, 400.000, 410.000,"['/m/04qvtq', '/m/0k4j']"
JIkMRXshKZw, 30.000, 40.000,['/m/012ndj']
JJ4qzCXZfq4, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
JK9zhZxYkDQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/0c1dj']"
JLiMTvMwu8Q, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
JMBnOGp4f0g, 9.000, 19.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
JM_8oyNq7c0, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9', '/t/dd00066']"
JOQpr9mQBms, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JOlS4h6oTKw, 30.000, 40.000,['/m/04qvtq']
JOqyG7wzigY, 15.000, 25.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
JPhvC0zYhh0, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JPwIMSQF5pA, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JQ1N4Mjgti4, 100.000, 110.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JQOpADt-bqs, 0.000, 10.000,"['/m/012ndj', '/m/09x0r', '/t/dd00128']"
JR3z03uTUIQ, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
JRf8miy0nsk, 120.000, 130.000,"['/m/04qvtq', '/m/09x0r']"
JRkpMllIU30, 60.000, 70.000,"['/m/012n7d', '/m/07yv9']"
JSBJwIUC8UM, 160.000, 170.000,"['/m/04_sv', '/m/04qvtq', '/m/07yv9']"
JSYdrpRUFXs, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JSclc5lEH2E, 120.000, 130.000,"['/m/04qvtq', '/m/04rlf', '/t/dd00125']"
JSuUyOociUo, 30.000, 40.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r']"
JT09r_LGwyU, 20.000, 30.000,['/m/04qvtq']
JT2T6cRhn7A, 30.000, 40.000,['/m/03j1ly']
JTWHfW9Doyg, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
JTnBaQjwJiA, 30.000, 40.000,['/m/012ndj']
JTwUfE8eqm8, 44.000, 54.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JUPjBIOTLmA, 10.000, 20.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07yv9']"
JUZPE2rLpeg, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
JV9o1Chs04U, 280.000, 290.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JVm4iBAODdU, 0.000, 10.000,"['/m/04qvtq', '/m/04rlf', '/m/064t9']"
JVwyUXIMxcc, 0.000, 10.000,"['/m/02mk9', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
JW644W5bw0M, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JWKBM9Hh1YY, 130.000, 140.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JWhluDEyHfM, 29.000, 39.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
JYXGX1E4B2o, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/0btp2']"
JZ3ttc79iQQ, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JZTKhswn684, 2.000, 12.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
JZlsCt8YVIA, 0.000, 10.000,"['/m/012f08', '/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/09x0r']"
J_9Dp2GvWko, 23.000, 33.000,['/m/04qvtq']
J_j9DJXCXg4, 10.000, 20.000,['/m/012ndj']
JaIegSr0d9M, 70.000, 80.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JaXgcP2Br80, 200.000, 210.000,"['/m/012n7d', '/m/07yv9']"
JabTCXzSURA, 80.000, 90.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
Jb5l7b2woco, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
Jc57snCLugw, 140.000, 150.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9']"
Jc7T3JCmvQ8, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
JcO2TTtiplA, 30.000, 40.000,"['/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/06mb1', '/m/0jb2l', '/m/0ngt1']"
Jd8mi2kj01Y, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
JdIfNzA9ksY, 50.000, 60.000,"['/m/04_sv', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
JeKPdLYffsI, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/0k4j']"
JeR32IfDgdc, 180.000, 190.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07yv9']"
JfH2WEX21AY, 25.000, 35.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
JfHyprIGuls, 2.000, 12.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
JfzM_99kuTU, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
Jg0Id-olKM4, 28.000, 38.000,"['/m/03kmc9', '/m/04qvtq']"
JgDuU9kpHpM, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JhrIt5lTH4M, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
Jht8Q3TEbYk, 500.000, 510.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
Ji1N5HXUjPI, 390.000, 400.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
JjUxwv0FNUw, 20.000, 30.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']"
JjpiOc3vhfU, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/09x0r']"
Jk7rkKUtao4, 50.000, 60.000,"['/m/012ndj', '/m/02_41', '/m/07yv9']"
Jkr3u5LAUmg, 12.000, 22.000,"['/m/012ndj', '/m/07r04', '/m/07yv9', '/m/0k4j']"
JlA3-GPqgFI, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Jmn5vIHJJ5Q, 0.000, 10.000,"['/m/012ndj', '/m/06_fw']"
JmzdTRMNidw, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
JnBSGeDZBAc, 25.000, 35.000,"['/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
JngI6xTRE2o, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JnzwhYy8nY0, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Jo2LHQ82cBI, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
Jo9dOLIQy8I, 60.000, 70.000,['/m/012ndj']
JoBgHQTCUok, 380.000, 390.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9']"
JoInOkCkJ_A, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JqLad38Pl08, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
Jrm2HZB12_4, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
JsF0cyKD0UQ, 430.000, 440.000,"['/m/03j1ly', '/m/04qvtq', '/m/04rlf', '/m/09x0r']"
Jssf3wwHvhw, 30.000, 40.000,['/m/012ndj']
Jt_7JJoS2FU, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
JtsvZPhUC4E, 10.000, 20.000,"['/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JvYFQj4eZDA, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
JvtJafePL0E, 100.000, 110.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
JwyqKBbOPhg, 0.000, 10.000,"['/m/04qvtq', '/m/04rlf', '/m/09x0r']"
JxRtY82B9gE, 23.000, 33.000,"['/m/03kmc9', '/m/04qvtq']"
JxU47PNGyzo, 17.000, 27.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
JxoM9iYweiQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
Jyc80xLo6es, 19.000, 29.000,"['/m/03j1ly', '/m/03kmc9', '/m/04rlf', '/m/09x0r']"
Jz5Vl4y9yiM, 220.000, 230.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
K-2QuVtOaR8, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
K-4bKfgXkeY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
K-H_VCvHxRg, 20.000, 30.000,"['/m/012ndj', '/m/07yv9', '/t/dd00128']"
K-qyYG8Fy5c, 50.000, 60.000,"['/m/012n7d', '/m/07yv9', '/m/09x0r']"
K02VPXmgJ4A, 60.000, 70.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
K2iLZFB-NgU, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
K39t7Rejk3I, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
K4p5FBkqeBQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
K4pLO017YM8, 6.000, 16.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9']"
K5Qh2PbQRvA, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
K5_U6mi3TUo, 30.000, 40.000,['/m/012ndj']
K68OLdZsR0o, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
K6wA1B8Ziak, 30.000, 40.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
